building_id,building_name,building_type,city,state,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_count,energy_use_kwh,water_use_gallons,electricity_cost,gas_cost,maintenance_cost,carbon_emissions_kg,hvac_age,insulation_quality,window_type,energy_star_score,last_retrofit_year,renewable_energy_pct,estimated_retrofit_cost
B2355,Denver Retail 21,Retail,Denver,CO,Cold-Dry,2009,16272,6,86,329605,223940,40319.28,7122.46,56202.91,105473,19,Good,Triple Pane,71,2018,0.0,149590.3
B2356,Chicago Residential 15,Residential,Chicago,IL,Cold-Humid,1971,126585,16,570,2246547,1408638,192184.43,45005.82,281183.61,674550,18,Fair,Double Pane,57,2014,6.2,1337795.11
B2357,Los Angeles School 22,School,Los Angeles,CA,Marine-Mild,2017,33353,9,89,470223,791526,43250.67,8018.77,49163.3,150471,17,Fair,Double Pane,56,2024,0.0,275187.13
B2358,New York Government 59,Government,New York,NY,Cold-Humid,1964,123953,13,357,1714740,2787351,198469.6,36570.77,304477.07,462522,5,Excellent,Double Pane,78,2006,15.7,727980.97
B2359,Denver Office 18,Office,Denver,CO,Cold-Dry,1946,33376,5,205,981112,531751,117333.18,15102.13,55636.05,313955,22,Good,Double Pane,41,1946,0.0,400140.03
B2360,Atlanta Residential 25,Residential,Atlanta,GA,Mixed-Humid,2006,79102,8,218,1484600,1581235,139853.51,24109.84,200974.52,475072,17,Good,Double Pane,49,2016,0.0,676946.85
B2361,New York Lab 20,Lab,New York,NY,Cold-Humid,2001,165202,16,426,16260686,4490573,1871096.36,376643.21,520716.93,1656308,6,Poor,Double Pane,53,2001,68.2,1459616.7
B2362,Phoenix Retail 82,Retail,Phoenix,AZ,Hot-Dry,1977,49363,8,148,1252173,927935,111933.81,21672.17,156352.08,400695,22,Good,Single Pane,41,2024,0.0,571394.96
B2363,Houston Lab 14,Lab,Houston,TX,Hot-Humid,1979,116009,11,302,8773733,1413713,1042923.72,177160.96,269632.82,2807594,13,Good,Double Pane,64,2021,0.0,601423.2
B2364,New York Lab 93,Lab,New York,NY,Cold-Humid,1985,159340,14,791,17665330,4058616,1895094.66,363062.87,244791.96,5652905,19,Good,Triple Pane,60,2004,0.0,1610142.01
B2365,Los Angeles Hospital 84,Hospital,Los Angeles,CA,Marine-Mild,1959,273576,14,1690,22906967,6376219,2297883.94,473381.67,1029219.85,7330229,13,Good,Double Pane,53,1959,0.0,1525974.1
B2366,Houston Retail 57,Retail,Houston,TX,Hot-Humid,1936,29258,6,118,778437,484949,81225.16,14287.16,65743.97,240480,6,Excellent,Triple Pane,95,2019,3.5,141890.78
B2367,Chicago Retail 95,Retail,Chicago,IL,Cold-Humid,1987,69962,7,250,1377023,734079,168777.0,23362.41,203821.35,429126,24,Fair,Triple Pane,64,1987,2.6,651786.28
B2368,Seattle Lab 43,Lab,Seattle,WA,Marine-Mild,1945,98770,11,549,11556906,1757909,1293082.88,261870.75,143513.87,3007136,10,Excellent,Single Pane,70,2000,18.7,704537.7
B2369,Denver Retail 85,Retail,Denver,CO,Cold-Dry,1971,78787,7,235,1919032,1857299,187063.87,41773.65,115905.78,302134,13,Fair,Triple Pane,81,2002,50.8,333734.48
B2370,Seattle Mixed Use 67,Mixed Use,Seattle,WA,Marine-Mild,1961,208959,11,559,4011934,4392569,391429.56,72399.81,640550.11,1283819,17,Good,Double Pane,50,1961,0.0,1739329.51
B2371,Los Angeles Lab 77,Lab,Los Angeles,CA,Marine-Mild,2005,25819,5,97,3479730,600477,399661.19,77276.75,40170.92,1113513,12,Poor,Double Pane,52,2005,0.0,281811.56
B2372,Houston Retail 33,Retail,Houston,TX,Hot-Humid,1954,7761,2,30,112001,83553,12779.65,2260.17,29411.42,35840,23,Good,Triple Pane,54,1954,0.0,77359.47
B2373,Chicago Hospital 93,Hospital,Chicago,IL,Cold-Humid,1972,254701,24,841,23392747,6658409,2582047.63,554427.48,655112.23,6982649,20,Fair,Single Pane,42,2019,6.7,3738035.79
B2374,Atlanta Lab 13,Lab,Atlanta,GA,Mixed-Humid,1955,139174,15,466,15359848,1581494,1624561.55,242489.05,415495.05,4915151,16,Fair,Single Pane,33,1955,0.0,1650294.33
B2375,Los Angeles Mixed Use 95,Mixed Use,Los Angeles,CA,Marine-Mild,1972,278849,19,805,8113774,6843159,941367.95,165989.21,864632.22,2596407,24,Good,Double Pane,40,2016,0.0,3141183.79
B2376,Phoenix Residential 74,Residential,Phoenix,AZ,Hot-Dry,1987,110647,10,293,1941198,2842930,181203.4,41866.0,400661.15,609831,4,Fair,Triple Pane,74,1996,1.8,629002.78
B2377,Los Angeles School 13,School,Los Angeles,CA,Marine-Mild,1956,78295,10,238,1039238,2075452,93203.37,19088.18,109403.87,332556,15,Good,Triple Pane,70,1956,0.0,329133.5
B2378,Phoenix School 55,School,Phoenix,AZ,Hot-Dry,1932,52746,8,138,1069918,606902,126037.74,20732.94,161854.54,342373,6,Good,Single Pane,63,2015,0.0,356901.65
B2379,Phoenix Retail 40,Retail,Phoenix,AZ,Hot-Dry,1991,22318,3,97,860268,293320,95750.94,20311.52,26978.33,275285,13,Poor,Double Pane,46,1995,0.0,229472.86
B2380,Houston Residential 85,Residential,Houston,TX,Hot-Humid,2007,124885,16,795,1440936,2924418,125500.59,33864.93,407753.92,418578,20,Fair,Single Pane,43,2023,9.2,1525509.94
B2381,Los Angeles Residential 47,Residential,Los Angeles,CA,Marine-Mild,2000,34429,6,173,597126,864002,66431.02,12894.3,84553.31,191080,9,Poor,Triple Pane,58,2000,0.0,343869.51
B2382,Phoenix School 46,School,Phoenix,AZ,Hot-Dry,2010,36127,5,99,362809,603284,43670.95,7736.06,76063.46,84987,17,Excellent,Triple Pane,86,2019,26.8,396964.24
B2383,Los Angeles Hospital 53,Hospital,Los Angeles,CA,Marine-Mild,1952,264263,16,694,15832956,5819285,1516454.41,357756.14,907237.15,5066546,10,Poor,Double Pane,33,1952,0.0,2783382.02
B2384,Houston Mixed Use 68,Mixed Use,Houston,TX,Hot-Humid,1976,217375,12,641,6537068,4049312,773699.57,125417.78,466158.58,2091862,18,Excellent,Single Pane,61,1976,0.0,2548008.04
B2385,Los Angeles Retail 18,Retail,Los Angeles,CA,Marine-Mild,2001,13643,5,38,394830,202921,37907.22,7949.42,29314.82,80133,17,Fair,Double Pane,46,2001,36.6,126460.11
B2386,Phoenix Mixed Use 60,Mixed Use,Phoenix,AZ,Hot-Dry,1975,265851,16,1285,5742078,6434246,672573.81,128715.04,984548.5,1837465,5,Good,Triple Pane,69,2024,0.0,1476437.97
B2387,Seattle Residential 94,Residential,Seattle,WA,Marine-Mild,1984,22325,3,73,424730,539679,40694.83,7733.46,60612.33,135913,1,Poor,Triple Pane,66,2005,0.0,253859.86
B2388,Houston Government 64,Government,Houston,TX,Hot-Humid,1969,156576,10,828,3940321,2144840,364139.42,75347.3,264211.53,1260902,4,Good,Triple Pane,86,2007,0.0,633370.96
B2389,Chicago Retail 24,Retail,Chicago,IL,Cold-Humid,1970,29033,5,96,502662,364287,44296.33,8597.31,58738.54,160852,24,Good,Single Pane,47,1970,0.0,308335.9
B2390,New York School 20,School,New York,NY,Cold-Humid,1975,114770,15,342,2445565,1930614,275677.14,46678.91,321033.86,782580,14,Excellent,Single Pane,62,1975,0.0,819892.06
B2391,Phoenix Mixed Use 41,Mixed Use,Phoenix,AZ,Hot-Dry,2015,112586,11,399,3476803,1335107,362162.09,65353.83,235006.19,1112577,17,Good,Double Pane,61,2022,0.0,1193352.77
B2392,Chicago Residential 47,Residential,Chicago,IL,Cold-Humid,1966,16013,6,73,276261,161291,23408.12,4497.52,41191.98,88403,24,Fair,Single Pane,24,2004,0.0,192504.59
B2393,Atlanta Hospital 42,Hospital,Atlanta,GA,Mixed-Humid,1935,441729,17,1154,37916099,11862512,3569265.48,838140.72,836320.54,12133151,19,Good,Double Pane,56,2017,0.0,4570180.64
B2394,Seattle Hospital 40,Hospital,Seattle,WA,Marine-Mild,1949,252018,21,747,22425297,5889411,2569121.45,389836.75,492517.67,6108382,8,Good,Double Pane,77,2023,14.9,1126942.09
B2395,Chicago School 87,School,Chicago,IL,Cold-Humid,1959,81403,10,477,1581674,1673934,173391.44,36477.69,273000.29,506135,13,Excellent,Double Pane,70,1990,0.0,468432.13
B2396,New York Mixed Use 77,Mixed Use,New York,NY,Cold-Humid,1974,198474,21,1106,6717310,4549684,588321.38,138515.37,633398.34,1380497,21,Poor,Triple Pane,42,2007,35.8,2382573.07
B2397,Phoenix Residential 32,Residential,Phoenix,AZ,Hot-Dry,2002,141114,16,827,1653038,3216379,166880.4,38922.7,302549.81,528972,11,Fair,Double Pane,68,2003,0.0,801176.03
B2398,Seattle Residential 85,Residential,Seattle,WA,Marine-Mild,1964,43322,5,190,719165,1027543,89691.21,14118.34,145381.84,227432,19,Poor,Single Pane,13,1990,1.2,711241.72
B2399,Denver Mixed Use 43,Mixed Use,Denver,CO,Cold-Dry,1971,34032,8,130,1218641,931221,134288.64,19028.48,85922.59,372851,1,Poor,Triple Pane,82,2015,4.4,311946.72
B2400,Los Angeles Government 28,Government,Los Angeles,CA,Marine-Mild,1950,41982,5,278,1126027,1113940,118881.95,26750.16,142995.15,360328,22,Fair,Single Pane,37,1994,0.0,491307.61
B2401,Los Angeles Office 76,Office,Los Angeles,CA,Marine-Mild,1956,209977,11,822,7938600,4598375,848080.77,128156.44,271497.6,2540352,10,Poor,Double Pane,40,1991,0.0,1725706.78
B2402,Denver Office 96,Office,Denver,CO,Cold-Dry,1997,71316,10,363,2658350,1172011,235326.3,41854.5,109222.74,850672,15,Poor,Double Pane,31,2018,0.0,636188.32
B2403,New York Office 66,Office,New York,NY,Cold-Humid,1951,88526,8,272,2073570,1424242,188802.34,37936.86,309275.01,663542,18,Good,Double Pane,36,2024,0.0,776481.37
B2404,Phoenix Office 25,Office,Phoenix,AZ,Hot-Dry,2001,112031,8,388,3614462,2655057,450581.19,84655.76,269863.2,1156628,15,Good,Single Pane,33,2025,0.0,946712.16
B2405,New York Residential 85,Residential,New York,NY,Cold-Humid,1978,64881,11,213,1085076,688953,125606.39,25941.22,149498.81,347224,6,Good,Triple Pane,78,2025,0.0,347694.78
B2406,Los Angeles Hospital 89,Hospital,Los Angeles,CA,Marine-Mild,1976,233655,13,1548,10611056,4832717,1115094.69,171585.27,538681.18,3395538,11,Excellent,Triple Pane,84,1995,0.0,1237249.63
B2407,Denver Residential 45,Residential,Denver,CO,Cold-Dry,2011,16665,3,50,272068,354018,24643.47,4943.99,51010.0,87061,22,Fair,Double Pane,46,2023,0.0,182642.14
B2408,Denver Government 23,Government,Denver,CO,Cold-Dry,1982,68036,7,259,1418909,740347,147985.13,25687.38,239068.47,454050,5,Good,Double Pane,67,2021,0.0,334368.3
B2409,New York School 89,School,New York,NY,Cold-Humid,2001,36132,7,101,839179,429842,95269.33,12838.68,133337.19,268537,4,Good,Double Pane,73,2014,0.0,167980.68
B2410,Seattle Retail 27,Retail,Seattle,WA,Marine-Mild,2002,50209,6,138,1621830,1227932,170014.96,35794.85,135837.43,492348,15,Fair,Double Pane,55,2002,5.1,217311.03
B2411,Los Angeles Lab 70,Lab,Los Angeles,CA,Marine-Mild,1965,136177,12,343,13231966,3784513,1294498.39,224256.36,349053.42,3401058,20,Good,Double Pane,42,2017,19.7,1319311.53
B2412,Phoenix Office 62,Office,Phoenix,AZ,Hot-Dry,1960,37552,9,195,627343,619713,53650.42,14205.39,102880.5,200567,22,Excellent,Double Pane,79,2009,0.1,338891.85
B2413,Seattle Hospital 63,Hospital,Seattle,WA,Marine-Mild,1943,307353,14,851,20323727,5389873,1762953.44,315218.46,1006413.84,6323887,5,Good,Triple Pane,78,1943,2.8,1395239.93
B2414,Atlanta Residential 65,Residential,Atlanta,GA,Mixed-Humid,1978,135846,12,779,2370629,2453124,274778.37,40516.83,275389.66,724236,21,Good,Double Pane,35,1994,4.5,1262276.79
B2415,Seattle Mixed Use 77,Mixed Use,Seattle,WA,Marine-Mild,2010,173989,11,696,4969887,4069370,560730.93,100437.44,473395.98,1590363,17,Poor,Double Pane,39,2021,0.0,2532057.88
B2416,Chicago Government 75,Government,Chicago,IL,Cold-Humid,1937,93675,10,372,1948389,999134,198556.42,36816.28,298548.97,623484,5,Good,Single Pane,60,2009,0.0,800179.76
B2417,Denver Mixed Use 45,Mixed Use,Denver,CO,Cold-Dry,1954,232845,22,944,5020843,3742067,615478.06,95267.2,457644.09,1606669,16,Good,Triple Pane,61,2008,0.0,2364880.28
B2418,Denver Lab 31,Lab,Denver,CO,Cold-Dry,1993,30400,8,122,2765780,671313,232337.69,60560.39,40559.84,885049,10,Good,Single Pane,43,1993,0.0,234294.89
B2419,Atlanta School 19,School,Atlanta,GA,Mixed-Humid,2017,28020,7,90,490788,699349,49124.41,9494.86,45729.46,157052,1,Poor,Double Pane,70,2017,0.0,229429.37
B2420,Denver Lab 17,Lab,Denver,CO,Cold-Dry,1932,20156,5,93,2328860,552156,282366.96,49401.27,40922.04,745235,24,Good,Single Pane,23,1999,0.0,245908.74
B2421,Atlanta Residential 21,Residential,Atlanta,GA,Mixed-Humid,1935,78392,12,266,967248,1678057,91756.46,20230.94,192778.55,306495,7,Excellent,Double Pane,77,2020,1.0,349173.83
B2422,Chicago Office 39,Office,Chicago,IL,Cold-Humid,1952,126937,16,549,3660062,2716977,443462.72,83218.15,438366.15,1147695,5,Good,Single Pane,65,2001,2.0,857708.23
B2423,New York Hospital 42,Hospital,New York,NY,Cold-Humid,1979,424479,17,1128,26229644,10876504,2557687.05,566335.81,731589.5,8274350,7,Good,Double Pane,77,1979,1.4,2250514.51
B2424,Los Angeles Hospital 65,Hospital,Los Angeles,CA,Marine-Mild,1995,161866,16,845,9307370,2694335,1055490.37,178165.99,529227.68,2978358,24,Excellent,Triple Pane,71,2002,0.0,1558838.82
B2425,Los Angeles Mixed Use 37,Mixed Use,Los Angeles,CA,Marine-Mild,1931,254846,16,1663,8238801,2625869,762479.27,162210.7,363019.59,2636416,16,Good,Double Pane,58,1992,0.0,2568628.27
B2426,Los Angeles Hospital 22,Hospital,Los Angeles,CA,Marine-Mild,2002,203285,13,694,14476564,3550268,1499899.88,275307.11,336703.17,4248891,8,Fair,Triple Pane,62,2025,8.3,931211.82
B2427,Los Angeles Hospital 27,Hospital,Los Angeles,CA,Marine-Mild,1996,165069,18,763,12242744,1904384,1451259.89,207801.54,424431.14,3917678,12,Fair,Single Pane,63,2009,0.0,1305340.86
B2428,Houston Residential 71,Residential,Houston,TX,Hot-Humid,1986,28151,6,100,515010,536905,54142.51,9709.24,46637.46,164803,6,Fair,Double Pane,62,1999,0.0,118493.9
B2429,Atlanta Lab 81,Lab,Atlanta,GA,Mixed-Humid,1962,161330,18,629,10441684,1860786,1250868.47,243708.97,560536.3,3341339,20,Fair,Double Pane,48,1991,0.0,1549494.82
B2430,Chicago Retail 73,Retail,Chicago,IL,Cold-Humid,2004,34339,6,90,955950,555636,85823.93,14342.01,67497.65,235828,3,Fair,Single Pane,62,2004,22.9,264907.85
B2431,Houston School 58,School,Houston,TX,Hot-Humid,1963,105968,14,289,2165959,1612116,255783.2,39249.67,388489.8,693106,6,Good,Single Pane,51,2014,0.0,760308.88
B2432,Phoenix Lab 18,Lab,Phoenix,AZ,Hot-Dry,2017,159309,12,574,12730689,2401139,1108313.87,225676.1,350726.07,4073820,2,Fair,Double Pane,66,2017,0.0,850127.13
B2433,New York Hospital 55,Hospital,New York,NY,Cold-Humid,2008,114221,10,611,5145879,2758075,464108.44,98014.02,412630.16,1646681,20,Fair,Double Pane,57,2024,0.0,1152334.79
B2434,Houston Hospital 98,Hospital,Houston,TX,Hot-Humid,1936,319093,19,1016,25453402,5966869,3106593.73,481916.15,866380.42,8145088,3,Good,Double Pane,81,2019,0.0,1278986.99
B2435,New York School 25,School,New York,NY,Cold-Humid,1942,31174,4,98,667087,759404,60132.5,12052.84,77916.71,213467,16,Poor,Double Pane,41,2012,0.0,407158.46
B2436,Phoenix Mixed Use 55,Mixed Use,Phoenix,AZ,Hot-Dry,1957,221454,17,563,5461769,6152859,489414.37,115179.0,375849.97,1747766,20,Good,Triple Pane,69,2006,0.0,2097135.38
B2437,Phoenix School 31,School,Phoenix,AZ,Hot-Dry,1966,41530,9,202,730564,936857,72169.07,11643.6,135639.82,229655,3,Fair,Double Pane,65,1990,1.8,209959.16
B2438,Chicago Government 75,Government,Chicago,IL,Cold-Humid,1964,46979,5,233,1098844,761653,134374.51,17254.03,106402.46,346219,10,Good,Double Pane,53,1997,1.5,208658.58
B2439,Phoenix Retail 49,Retail,Phoenix,AZ,Hot-Dry,2007,78830,12,239,2419180,842652,268573.78,40526.56,173439.91,774137,14,Poor,Single Pane,37,2024,0.0,1155819.78
B2440,Atlanta Hospital 20,Hospital,Atlanta,GA,Mixed-Humid,2015,294331,21,1367,23707406,4696523,2688700.09,489134.82,610522.29,7586370,15,Poor,Double Pane,43,2015,0.0,3213830.76
B2441,Denver Residential 73,Residential,Denver,CO,Cold-Dry,1965,12237,3,73,187466,137252,22196.64,3720.1,44665.65,59989,15,Good,Single Pane,39,2011,0.0,82282.22
B2442,Houston Retail 91,Retail,Houston,TX,Hot-Humid,1934,24242,4,74,685975,615805,72854.65,14468.5,69497.9,188424,24,Excellent,Double Pane,65,2009,14.2,194248.05
B2443,Houston Government 33,Government,Houston,TX,Hot-Humid,1947,118454,12,482,2688849,1952827,289931.11,50790.99,382400.66,860431,1,Good,Triple Pane,74,2021,0.0,518862.32
B2444,Seattle School 41,School,Seattle,WA,Marine-Mild,1952,67112,8,193,1198873,1473869,117988.89,24770.03,131489.46,383639,14,Good,Double Pane,70,2001,0.0,394089.02
B2445,Houston Residential 76,Residential,Houston,TX,Hot-Humid,1985,123481,14,422,2328625,2378335,263572.63,53615.61,169603.68,745160,19,Fair,Single Pane,30,1998,0.0,1744401.26
B2446,New York Retail 81,Retail,New York,NY,Cold-Humid,2017,12041,2,66,245665,124834,26998.72,5256.52,20193.21,78612,5,Good,Triple Pane,85,2019,0.0,63956.97
B2447,Phoenix Hospital 34,Hospital,Phoenix,AZ,Hot-Dry,1991,498646,33,1734,28110988,8889789,2385333.33,672582.97,1856893.15,8995516,8,Fair,Double Pane,62,2020,0.0,2128530.29
B2448,New York Government 39,Government,New York,NY,Cold-Humid,1985,80459,7,316,2189419,1816568,232776.08,35487.77,298330.17,700614,19,Poor,Double Pane,33,2002,0.0,1073411.39
B2449,Los Angeles Office 97,Office,Los Angeles,CA,Marine-Mild,1962,228083,15,966,6500286,2915603,651684.65,103388.32,835537.25,2080091,24,Fair,Single Pane,26,2012,0.0,2431023.74
B2450,Houston Mixed Use 12,Mixed Use,Houston,TX,Hot-Humid,1955,271547,22,938,7791292,5237610,887982.08,172515.09,518185.95,2493213,15,Poor,Single Pane,21,1997,0.0,3368362.5
B2451,New York Lab 90,Lab,New York,NY,Cold-Humid,1964,101621,15,362,15315910,2514279,1295137.53,230940.54,382159.74,4901091,11,Poor,Double Pane,39,1964,0.0,939576.9
B2452,Houston Residential 32,Residential,Houston,TX,Hot-Humid,1971,22874,6,114,286375,518371,29931.37,5873.17,32276.16,91640,2,Fair,Triple Pane,75,1990,0.0,129745.44
B2453,Houston Hospital 88,Hospital,Houston,TX,Hot-Humid,1933,153395,10,468,13254084,1709955,1535194.95,304200.22,494477.86,4241307,4,Good,Single Pane,53,2011,0.0,1373296.89
B2454,Atlanta Government 83,Government,Atlanta,GA,Mixed-Humid,1940,179810,12,596,4450278,2031951,488596.85,96245.62,330880.73,1424089,20,Fair,Double Pane,52,1940,0.0,2114429.13
B2455,Denver Residential 24,Residential,Denver,CO,Cold-Dry,1982,148815,13,461,2053360,2276587,214394.65,47342.13,415239.83,657075,21,Fair,Double Pane,66,2003,0.0,1624531.02
B2456,Phoenix Hospital 65,Hospital,Phoenix,AZ,Hot-Dry,1953,188737,12,983,11313031,1947042,1423089.7,177182.85,657522.34,3620170,22,Poor,Double Pane,30,2005,0.0,2705133.29
B2457,Phoenix Residential 30,Residential,Phoenix,AZ,Hot-Dry,1951,110506,8,669,2073773,1715183,246618.6,39589.65,272516.52,634353,7,Fair,Double Pane,65,1951,4.4,593275.2
B2458,New York Mixed Use 56,Mixed Use,New York,NY,Cold-Humid,1991,290490,15,1398,9017633,5947038,781665.82,138349.3,564950.36,2885642,17,Fair,Double Pane,60,2002,0.0,2412261.58
B2459,New York School 42,School,New York,NY,Cold-Humid,1938,15426,4,60,217103,307112,23871.12,5069.29,33542.84,69472,21,Good,Double Pane,64,1938,0.0,136811.41
B2460,Houston Hospital 79,Hospital,Houston,TX,Hot-Humid,1997,280055,21,1590,15273098,4784164,1732646.13,245511.44,536101.23,4887391,10,Good,Double Pane,59,2000,0.0,1580381.27
B2461,Denver Retail 41,Retail,Denver,CO,Cold-Dry,2004,44706,7,119,1262536,860909,107932.17,28627.46,56695.95,404011,12,Good,Double Pane,51,2025,0.0,213320.34
B2462,Los Angeles Lab 40,Lab,Los Angeles,CA,Marine-Mild,1996,123109,9,450,9472929,2443084,1129892.86,174774.48,161288.3,3031337,8,Good,Double Pane,77,2023,0.0,731250.6
B2463,New York Mixed Use 65,Mixed Use,New York,NY,Cold-Humid,1976,44017,6,131,1830236,875810,220463.48,29527.63,158310.52,585675,15,Poor,Single Pane,43,2000,0.0,453093.86
B2464,Chicago Residential 26,Residential,Chicago,IL,Cold-Humid,2003,51621,7,220,592956,1350714,69127.62,13336.77,179179.67,189745,23,Excellent,Double Pane,57,2003,0.0,565356.47
B2465,Atlanta School 58,School,Atlanta,GA,Mixed-Humid,1973,93766,8,472,2229735,1238792,196294.98,46771.95,248892.25,713515,19,Good,Double Pane,45,1994,0.0,952094.24
B2466,Chicago Mixed Use 87,Mixed Use,Chicago,IL,Cold-Humid,2014,161557,15,463,4232616,3484268,398687.4,86534.84,575370.94,1354437,20,Excellent,Triple Pane,80,2018,0.0,1422140.99
B2467,Chicago Hospital 73,Hospital,Chicago,IL,Cold-Humid,1968,312558,22,1955,13926814,3587410,1202733.69,242467.29,465506.15,4456580,18,Fair,Triple Pane,59,1999,0.0,2957237.29
B2468,Denver Government 98,Government,Denver,CO,Cold-Dry,1930,198313,18,764,5335999,4649209,455496.14,98692.54,739608.67,1707519,1,Good,Double Pane,73,1930,0.0,1074047.25
B2469,Los Angeles Mixed Use 87,Mixed Use,Los Angeles,CA,Marine-Mild,1975,169570,15,434,3062773,3965841,281230.75,47352.75,356336.92,980087,9,Fair,Double Pane,56,2015,0.0,714691.53
B2470,Los Angeles Lab 77,Lab,Los Angeles,CA,Marine-Mild,1981,26362,5,70,2249769,438868,269505.91,37326.19,62038.53,676294,6,Good,Triple Pane,75,2011,6.1,157438.26
B2471,Seattle Lab 76,Lab,Seattle,WA,Marine-Mild,1941,99163,8,325,9110013,1186438,968452.44,149448.86,272327.01,2915204,2,Fair,Double Pane,73,2015,0.0,445638.34
B2472,Houston Lab 31,Lab,Houston,TX,Hot-Humid,1945,179633,14,634,13333905,3742865,1604401.62,270496.36,485608.58,4266849,14,Good,Single Pane,65,2025,0.0,1231208.36
B2473,Chicago Residential 41,Residential,Chicago,IL,Cold-Humid,1951,92100,12,271,902642,1188211,111786.83,14633.8,239925.81,201514,7,Good,Triple Pane,77,2014,30.2,539356.94
B2474,Houston Hospital 53,Hospital,Houston,TX,Hot-Humid,1984,261620,15,784,13796367,5163993,1266289.42,251085.3,923209.47,4414837,2,Fair,Double Pane,81,1993,0.0,1355934.32
B2475,Los Angeles Lab 48,Lab,Los Angeles,CA,Marine-Mild,1988,123818,13,336,7667918,2952743,803044.2,153437.27,284059.27,2453733,10,Fair,Double Pane,72,1991,0.0,687614.3
B2476,New York Mixed Use 87,Mixed Use,New York,NY,Cold-Humid,1983,65403,12,190,1413159,1547762,123830.61,32485.78,245108.96,452211,12,Fair,Double Pane,69,1998,0.0,313723.42
B2477,New York Government 73,Government,New York,NY,Cold-Humid,1933,22256,3,113,490193,267387,60588.67,8903.87,65383.03,156862,15,Excellent,Triple Pane,82,1933,0.0,127512.54
B2478,Phoenix Lab 30,Lab,Phoenix,AZ,Hot-Dry,1944,56955,8,182,3482937,1528794,299211.82,66980.2,115251.36,1114540,4,Excellent,Double Pane,96,1944,0.0,307604.05
B2479,Seattle Hospital 76,Hospital,Seattle,WA,Marine-Mild,1974,221274,12,923,11753571,2708624,1297498.71,234095.77,346003.09,3761142,6,Fair,Single Pane,56,2018,0.0,1511649.73
